event_id,user_id,session_id,event_ts,event_type,product_id,price
518,92,319,2024-01-20 12:06:11,view,,
519,92,320,2024-02-11 09:35:11,view,,
520,92,321,2024-01-24 13:19:11,view,,
521,92,321,2024-01-24 13:21:11,add_to_cart,128.0,15.45
522,93,322,2024-05-01 13:02:20,view,,
523,93,322,2024-05-01 13:04:20,add_to_cart,138.0,29.45
524,93,323,2024-04-13 11:23:20,view,,
525,93,323,2024-04-13 11:25:20,add_to_cart,174.0,27.22
526,93,323,2024-04-13 11:27:20,checkout,174.0,27.22
527,94,324,2024-05-21 23:56:31,view,,
528,95,325,2024-03-12 10:25:09,view,,
529,95,326,2024-03-09 19:16:09,view,,
530,95,327,2024-03-07 17:44:09,view,,
531,95,327,2024-03-07 17:46:09,add_to_cart,158.0,26.78
532,95,327,2024-03-07 17:48:09,checkout,158.0,26.78
533,95,327,2024-03-07 17:50:09,purchase,158.0,26.78
534,95,328,2024-03-06 01:54:09,view,,
535,95,328,2024-03-06 01:56:09,add_to_cart,177.0,27.7
536,95,328,2024-03-06 01:58:09,checkout,177.0,27.7
537,95,329,2024-03-02 21:10:09,view,,
538,95,329,2024-03-02 21:12:09,add_to_cart,147.0,19.34
539,96,330,2024-01-30 06:11:10,view,,
540,96,330,2024-01-30 06:13:10,add_to_cart,106.0,26.61
541,97,331,2024-04-11 01:26:04,view,,
542,97,332,2024-03-21 19:42:04,view,,
543,98,333,2024-04-03 04:55:58,view,,
544,99,334,2024-02-18 03:28:36,view,,
545,100,335,2024-06-25 20:31:50,view,,
546,101,336,2024-05-30 03:16:49,view,,
547,101,336,2024-05-30 03:18:49,add_to_cart,170.0,27.18
548,101,337,2024-06-10 01:01:49,view,,
549,101,338,2024-06-06 05:05:49,view,,
550,101,339,2024-06-01 11:07:49,view,,
551,101,339,2024-06-01 11:09:49,add_to_cart,143.0,19.11
552,102,340,2024-03-13 01:22:57,view,,
553,102,340,2024-03-13 01:24:57,add_to_cart,142.0,47.14
554,102,341,2024-03-28 15:25:57,view,,
555,102,342,2024-03-28 04:36:57,view,,
556,102,343,2024-03-22 05:22:57,view,,
557,102,344,2024-04-04 10:02:57,view,,
558,102,344,2024-04-04 10:04:57,add_to_cart,165.0,28.96
559,103,345,2024-05-29 02:16:00,view,,
560,103,345,2024-05-29 02:18:00,add_to_cart,153.0,16.17
561,104,346,2024-07-04 15:30:47,view,,
562,104,347,2024-06-26 18:53:47,view,,
563,104,348,2024-06-20 14:36:47,view,,
564,105,349,2024-07-01 08:01:22,view,,
565,105,349,2024-07-01 08:03:22,add_to_cart,156.0,30.87
566,106,350,2024-02-24 06:35:14,view,,
567,106,351,2024-02-22 11:50:14,view,,
568,106,351,2024-02-22 11:52:14,add_to_cart,126.0,17.44
569,106,352,2024-02-21 02:02:14,view,,
570,106,352,2024-02-21 02:04:14,add_to_cart,122.0,32.31
571,106,353,2024-02-16 21:24:14,view,,
572,106,353,2024-02-16 21:26:14,add_to_cart,133.0,36.8
573,106,354,2024-02-05 18:07:14,view,,
574,107,355,2024-03-07 08:38:22,view,,
575,107,356,2024-03-02 01:17:22,view,,
576,107,356,2024-03-02 01:19:22,add_to_cart,169.0,18.41
577,107,357,2024-02-26 03:43:22,view,,
578,107,357,2024-02-26 03:45:22,add_to_cart,136.0,34.37
579,107,358,2024-02-16 03:46:22,view,,
580,107,359,2024-03-08 08:18:22,view,,
581,107,359,2024-03-08 08:20:22,add_to_cart,168.0,28.35
582,107,359,2024-03-08 08:22:22,checkout,168.0,28.35
583,107,360,2024-02-21 20:38:22,view,,
584,108,361,2024-05-22 16:56:42,view,,
585,108,362,2024-04-25 02:14:42,view,,
586,108,362,2024-04-25 02:16:42,add_to_cart,160.0,32.71
587,108,362,2024-04-25 02:18:42,checkout,160.0,32.71
588,108,363,2024-04-24 17:36:42,view,,
589,108,363,2024-04-24 17:38:42,add_to_cart,160.0,47.65
590,108,364,2024-04-30 08:37:42,view,,
591,108,364,2024-04-30 08:39:42,add_to_cart,107.0,22.51
592,108,365,2024-04-26 21:04:42,view,,
593,108,365,2024-04-26 21:06:42,add_to_cart,104.0,18.84
594,108,366,2024-04-29 13:04:42,view,,
595,109,367,2024-02-07 11:13:21,view,,
596,109,367,2024-02-07 11:15:21,add_to_cart,172.0,17.97
597,109,368,2024-02-06 12:47:21,view,,
598,109,369,2024-01-28 19:53:21,view,,
599,109,370,2024-02-07 05:55:21,view,,
600,109,371,2024-01-14 05:11:21,view,,
601,109,371,2024-01-14 05:13:21,add_to_cart,158.0,18.44
602,109,372,2024-01-30 07:42:21,view,,
603,110,373,2024-06-22 11:02:39,view,,
604,110,374,2024-06-19 00:25:39,view,,
605,110,374,2024-06-19 00:27:39,add_to_cart,112.0,23.88
606,110,374,2024-06-19 00:29:39,checkout,112.0,23.88
607,110,374,2024-06-19 00:31:39,purchase,112.0,23.88
608,111,375,2024-07-08 08:29:44,view,,
609,111,376,2024-07-10 13:07:44,view,,
610,111,377,2024-07-09 15:33:44,view,,
611,111,378,2024-07-02 16:02:44,view,,
612,112,379,2024-02-04 22:08:03,view,,
613,112,379,2024-02-04 22:10:03,add_to_cart,128.0,27.64
614,112,379,2024-02-04 22:12:03,checkout,128.0,27.64
615,112,379,2024-02-04 22:14:03,purchase,128.0,27.64
616,112,380,2024-02-15 21:00:03,view,,
617,112,380,2024-02-15 21:02:03,add_to_cart,170.0,27.03
618,112,381,2024-02-25 18:40:03,view,,
619,112,382,2024-02-25 08:46:03,view,,
620,112,383,2024-02-28 03:07:03,view,,
621,112,383,2024-02-28 03:09:03,add_to_cart,146.0,32.77
622,112,383,2024-02-28 03:11:03,checkout,146.0,32.77
623,112,384,2024-02-02 19:01:03,view,,
624,112,384,2024-02-02 19:03:03,add_to_cart,168.0,24.64
625,112,384,2024-02-02 19:05:03,checkout,168.0,24.64
626,113,385,2024-04-29 17:39:02,view,,
627,113,386,2024-04-25 02:51:02,view,,
628,113,386,2024-04-25 02:53:02,add_to_cart,153.0,40.8
629,113,387,2024-04-12 20:02:02,view,,
630,113,388,2024-04-20 01:42:02,view,,
631,113,388,2024-04-20 01:44:02,add_to_cart,100.0,22.36
632,113,389,2024-04-29 03:27:02,view,,
633,113,389,2024-04-29 03:29:02,add_to_cart,108.0,63.56
634,113,390,2024-04-12 03:19:02,view,,
635,113,390,2024-04-12 03:21:02,add_to_cart,152.0,30.54
636,113,390,2024-04-12 03:23:02,checkout,152.0,30.54
637,113,390,2024-04-12 03:25:02,purchase,152.0,30.54
638,114,391,2024-03-16 16:24:51,view,,
639,114,392,2024-03-18 15:24:51,view,,
640,114,392,2024-03-18 15:26:51,add_to_cart,168.0,18.17
641,114,393,2024-03-18 00:42:51,view,,
642,114,394,2024-03-23 08:54:51,view,,
643,115,395,2024-04-06 20:22:47,view,,
644,115,395,2024-04-06 20:24:47,add_to_cart,114.0,16.86
645,115,395,2024-04-06 20:26:47,checkout,114.0,16.86
646,115,396,2024-04-11 09:06:47,view,,
647,115,396,2024-04-11 09:08:47,add_to_cart,112.0,29.05
648,116,397,2024-03-29 06:16:58,view,,
649,116,397,2024-03-29 06:18:58,add_to_cart,127.0,22.69
650,116,398,2024-04-20 18:28:58,view,,
651,116,399,2024-04-06 00:32:58,view,,
652,116,400,2024-04-15 12:57:58,view,,
653,116,401,2024-04-04 02:51:58,view,,
654,116,402,2024-04-13 00:05:58,view,,
655,116,402,2024-04-13 00:07:58,add_to_cart,107.0,31.5
656,117,403,2024-05-06 19:19:07,view,,
657,117,403,2024-05-06 19:21:07,add_to_cart,167.0,28.95
658,118,404,2024-03-27 14:33:48,view,,
659,118,404,2024-03-27 14:35:48,add_to_cart,128.0,23.92
660,118,405,2024-04-13 01:07:48,view,,
661,118,406,2024-04-08 10:17:48,view,,
662,118,407,2024-03-26 09:27:48,view,,
663,118,407,2024-03-26 09:29:48,add_to_cart,142.0,18.24
664,119,408,2024-07-21 08:23:06,view,,
665,119,408,2024-07-21 08:25:06,add_to_cart,177.0,14.44
666,119,409,2024-07-25 04:22:06,view,,
667,119,410,2024-07-17 00:48:06,view,,
668,119,410,2024-07-17 00:50:06,add_to_cart,126.0,20.98
669,119,411,2024-07-08 12:13:06,view,,
670,119,411,2024-07-08 12:15:06,add_to_cart,124.0,33.11
671,119,412,2024-07-01 18:13:06,view,,
672,120,413,2024-05-27 01:26:57,view,,
673,120,414,2024-06-06 04:02:57,view,,
674,120,414,2024-06-06 04:04:57,add_to_cart,165.0,26.44
675,120,415,2024-05-30 19:08:57,view,,
676,120,416,2024-06-12 02:42:57,view,,
677,120,416,2024-06-12 02:44:57,add_to_cart,152.0,15.86
678,120,416,2024-06-12 02:46:57,checkout,152.0,15.86
679,120,417,2024-06-08 20:45:57,view,,
680,120,417,2024-06-08 20:47:57,add_to_cart,174.0,26.07
681,121,418,2024-03-29 15:00:17,view,,
682,121,419,2024-04-06 20:50:17,view,,
683,121,420,2024-04-01 10:50:17,view,,
684,122,421,2024-05-30 02:31:46,view,,
685,122,421,2024-05-30 02:33:46,add_to_cart,169.0,28.07
686,122,422,2024-06-03 09:00:46,view,,
687,122,423,2024-05-20 15:39:46,view,,
688,122,424,2024-05-25 16:09:46,view,,
689,122,424,2024-05-25 16:11:46,add_to_cart,180.0,18.01
690,122,424,2024-05-25 16:13:46,checkout,180.0,18.01
691,122,425,2024-05-04 21:57:46,view,,
692,122,426,2024-05-06 11:35:46,view,,
693,123,427,2024-05-17 12:00:18,view,,
694,123,427,2024-05-17 12:02:18,add_to_cart,167.0,25.89
695,124,428,2024-04-17 04:00:13,view,,
696,124,428,2024-04-17 04:02:13,add_to_cart,124.0,25.04
697,124,429,2024-04-22 12:48:13,view,,
698,125,430,2024-01-24 08:02:22,view,,
699,125,430,2024-01-24 08:04:22,add_to_cart,110.0,16.44
700,125,431,2024-02-13 06:25:22,view,,
701,125,431,2024-02-13 06:27:22,add_to_cart,148.0,27.81
702,125,432,2024-01-31 10:09:22,view,,
703,125,432,2024-01-31 10:11:22,add_to_cart,121.0,29.85
704,125,432,2024-01-31 10:13:22,checkout,121.0,29.85
705,125,433,2024-02-05 19:33:22,view,,
706,125,434,2024-01-20 02:16:22,view,,
707,125,434,2024-01-20 02:18:22,add_to_cart,172.0,35.84
708,126,435,2024-02-08 11:43:40,view,,
709,126,436,2024-01-28 05:54:40,view,,
710,127,437,2024-07-07 04:12:15,view,,
711,127,438,2024-07-16 20:11:15,view,,
712,127,439,2024-07-04 08:23:15,view,,
713,127,439,2024-07-04 08:25:15,add_to_cart,144.0,35.48
714,127,439,2024-07-04 08:27:15,checkout,144.0,35.48
715,127,440,2024-07-25 11:27:15,view,,
716,127,441,2024-07-19 05:11:15,view,,
717,128,442,2024-03-11 21:09:31,view,,
718,128,443,2024-03-17 15:21:31,view,,
719,128,444,2024-03-16 11:56:31,view,,
720,128,444,2024-03-16 11:58:31,add_to_cart,131.0,15.15
721,128,445,2024-03-06 18:09:31,view,,
722,128,445,2024-03-06 18:11:31,add_to_cart,119.0,17.67
723,129,446,2024-04-01 22:20:39,view,,
724,129,446,2024-04-01 22:22:39,add_to_cart,134.0,29.38
725,129,446,2024-04-01 22:24:39,checkout,134.0,29.38
726,129,446,2024-04-01 22:26:39,purchase,134.0,29.38
727,130,447,2024-03-28 06:48:47,view,,
728,131,448,2024-05-05 11:59:12,view,,
729,132,449,2024-06-01 23:48:01,view,,
730,132,449,2024-06-01 23:50:01,add_to_cart,134.0,29.37
731,132,450,2024-05-22 23:43:01,view,,
732,132,450,2024-05-22 23:45:01,add_to_cart,138.0,29.38
733,132,451,2024-05-23 06:20:01,view,,
734,132,452,2024-06-13 15:21:01,view,,
735,132,453,2024-05-27 09:38:01,view,,
736,132,453,2024-05-27 09:40:01,add_to_cart,100.0,94.49
737,132,454,2024-05-31 15:11:01,view,,
738,133,455,2024-03-24 04:24:32,view,,
739,133,455,2024-03-24 04:26:32,add_to_cart,125.0,29.96
740,133,456,2024-03-10 13:21:32,view,,
741,133,456,2024-03-10 13:23:32,add_to_cart,162.0,36.5
742,133,457,2024-03-30 08:02:32,view,,
743,133,457,2024-03-30 08:04:32,add_to_cart,150.0,34.26
744,133,458,2024-04-03 19:00:32,view,,
745,133,459,2024-03-22 05:54:32,view,,
746,133,460,2024-03-05 15:31:32,view,,
747,133,460,2024-03-05 15:33:32,add_to_cart,137.0,30.81
748,134,461,2024-01-23 18:33:09,view,,
749,134,462,2024-02-06 00:44:09,view,,
750,134,462,2024-02-06 00:46:09,add_to_cart,176.0,21.97
751,134,463,2024-01-27 04:32:09,view,,
752,134,464,2024-02-11 09:54:09,view,,
753,134,465,2024-02-08 22:34:09,view,,
754,134,466,2024-02-01 06:34:09,view,,
755,135,467,2024-02-10 07:11:54,view,,
756,135,468,2024-02-13 03:45:54,view,,
757,135,469,2024-02-01 20:22:54,view,,
758,135,469,2024-02-01 20:24:54,add_to_cart,133.0,32.0
759,135,469,2024-02-01 20:26:54,checkout,133.0,32.0
760,135,470,2024-02-09 01:29:54,view,,
761,135,471,2024-02-05 18:27:54,view,,
762,135,472,2024-02-13 01:46:54,view,,
763,136,473,2024-03-21 02:34:52,view,,
764,136,474,2024-03-31 04:29:52,view,,
765,136,474,2024-03-31 04:31:52,add_to_cart,158.0,18.72
766,136,475,2024-03-24 16:08:52,view,,
767,137,476,2024-03-27 05:55:04,view,,
768,137,477,2024-04-15 05:43:04,view,,
769,137,478,2024-04-24 10:19:04,view,,
770,137,478,2024-04-24 10:21:04,add_to_cart,120.0,22.58
771,138,479,2024-03-29 01:22:31,view,,
772,138,480,2024-04-04 20:00:31,view,,
773,138,481,2024-03-30 10:21:31,view,,
774,138,481,2024-03-30 10:23:31,add_to_cart,100.0,20.7
775,138,482,2024-03-30 04:31:31,view,,
776,138,483,2024-03-26 14:43:31,view,,
777,138,484,2024-04-10 01:23:31,view,,
778,138,484,2024-04-10 01:25:31,add_to_cart,158.0,25.25
779,138,484,2024-04-10 01:27:31,checkout,158.0,25.25
780,139,485,2024-04-17 21:11:38,view,,
781,139,485,2024-04-17 21:13:38,add_to_cart,158.0,55.15
782,139,486,2024-05-02 00:08:38,view,,
783,139,487,2024-05-04 22:07:38,view,,
784,139,487,2024-05-04 22:09:38,add_to_cart,117.0,12.76
785,139,488,2024-04-12 11:34:38,view,,
786,139,488,2024-04-12 11:36:38,add_to_cart,118.0,31.19
787,139,489,2024-04-18 21:30:38,view,,
788,140,490,2024-03-28 20:12:13,view,,
789,140,490,2024-03-28 20:14:13,add_to_cart,140.0,13.95
790,140,491,2024-04-11 05:19:13,view,,
791,140,492,2024-04-07 08:09:13,view,,
792,140,493,2024-04-22 22:40:13,view,,
793,140,494,2024-04-06 02:52:13,view,,
794,140,494,2024-04-06 02:54:13,add_to_cart,156.0,20.8
795,141,495,2024-01-18 10:38:22,view,,
796,141,496,2024-01-22 16:52:22,view,,
797,141,497,2024-02-10 18:10:22,view,,
798,142,498,2024-05-17 06:27:27,view,,
799,142,498,2024-05-17 06:29:27,add_to_cart,127.0,35.91
800,142,499,2024-04-25 03:20:27,view,,
801,142,499,2024-04-25 03:22:27,add_to_cart,104.0,25.09
802,142,500,2024-05-02 08:00:27,view,,
803,142,501,2024-04-24 13:07:27,view,,
804,142,502,2024-05-10 04:33:27,view,,
805,143,503,2024-05-24 19:04:34,view,,
806,143,504,2024-05-15 21:36:34,view,,
807,144,505,2024-04-01 19:31:06,view,,
808,144,505,2024-04-01 19:33:06,add_to_cart,152.0,16.82
809,144,506,2024-03-12 18:43:06,view,,
810,144,507,2024-03-08 04:51:06,view,,
811,144,508,2024-03-30 04:46:06,view,,
812,144,508,2024-03-30 04:48:06,add_to_cart,118.0,19.1
813,144,509,2024-03-12 17:45:06,view,,
814,144,509,2024-03-12 17:47:06,add_to_cart,109.0,31.12
815,145,510,2024-07-19 10:15:48,view,,
816,145,511,2024-06-30 17:31:48,view,,
817,145,512,2024-07-17 00:50:48,view,,
818,145,513,2024-07-10 20:20:48,view,,
819,145,513,2024-07-10 20:22:48,add_to_cart,108.0,19.0
820,145,514,2024-07-02 05:06:48,view,,
821,145,515,2024-07-05 06:49:48,view,,
822,146,516,2024-04-03 06:36:11,view,,
823,146,517,2024-03-30 15:42:11,view,,
824,146,517,2024-03-30 15:44:11,add_to_cart,158.0,26.46
825,146,517,2024-03-30 15:46:11,checkout,158.0,26.46
826,146,518,2024-03-12 05:06:11,view,,
827,146,518,2024-03-12 05:08:11,add_to_cart,154.0,24.93
828,146,518,2024-03-12 05:10:11,checkout,154.0,24.93
829,146,519,2024-03-11 12:14:11,view,,
830,146,519,2024-03-11 12:16:11,add_to_cart,135.0,19.53
831,146,519,2024-03-11 12:18:11,checkout,135.0,19.53
832,146,520,2024-03-09 02:44:11,view,,
833,147,521,2024-02-24 11:23:10,view,,
834,147,522,2024-02-24 06:38:10,view,,
835,147,522,2024-02-24 06:40:10,add_to_cart,109.0,51.96
836,147,522,2024-02-24 06:42:10,checkout,109.0,51.96
837,147,523,2024-02-23 18:35:10,view,,
838,147,523,2024-02-23 18:37:10,add_to_cart,143.0,30.63
839,147,524,2024-02-29 17:48:10,view,,
840,147,524,2024-02-29 17:50:10,add_to_cart,109.0,12.08
841,147,524,2024-02-29 17:52:10,checkout,109.0,12.08
842,147,524,2024-02-29 17:54:10,purchase,109.0,12.08
843,147,525,2024-02-05 14:05:10,view,,
844,147,526,2024-02-06 16:27:10,view,,
845,148,527,2024-05-31 17:17:15,view,,
846,148,527,2024-05-31 17:19:15,add_to_cart,127.0,26.19
847,148,528,2024-05-16 01:44:15,view,,
848,148,529,2024-06-07 19:05:15,view,,
849,148,530,2024-05-15 15:53:15,view,,
850,148,531,2024-05-23 02:20:15,view,,
851,149,532,2024-03-08 23:14:05,view,,
852,149,533,2024-03-14 02:20:05,view,,
853,149,534,2024-03-10 13:03:05,view,,
854,149,535,2024-03-05 09:12:05,view,,
855,149,535,2024-03-05 09:14:05,add_to_cart,106.0,19.46
856,149,536,2024-03-14 10:56:05,view,,
857,149,536,2024-03-14 10:58:05,add_to_cart,130.0,33.06
858,150,537,2024-05-24 18:42:48,view,,
859,150,537,2024-05-24 18:44:48,add_to_cart,172.0,18.59
860,150,538,2024-05-13 07:12:48,view,,
861,150,539,2024-05-25 10:23:48,view,,
862,151,540,2024-02-03 05:51:55,view,,
863,151,540,2024-02-03 05:53:55,add_to_cart,164.0,23.57
864,152,541,2024-03-25 16:34:13,view,,
865,152,542,2024-03-29 11:18:13,view,,
866,152,542,2024-03-29 11:20:13,add_to_cart,175.0,29.28
867,152,543,2024-04-19 04:10:13,view,,
868,153,544,2024-03-03 20:18:40,view,,
869,153,545,2024-03-20 07:21:40,view,,
870,154,546,2024-05-12 18:40:46,view,,
871,154,546,2024-05-12 18:42:46,add_to_cart,144.0,33.22
872,154,547,2024-06-02 03:34:46,view,,
873,154,547,2024-06-02 03:36:46,add_to_cart,134.0,16.12
874,154,548,2024-05-10 19:44:46,view,,
875,154,549,2024-05-16 12:36:46,view,,
876,154,549,2024-05-16 12:38:46,add_to_cart,173.0,21.82
877,154,550,2024-05-23 10:16:46,view,,
878,154,550,2024-05-23 10:18:46,add_to_cart,163.0,20.78
879,154,551,2024-05-13 07:17:46,view,,
880,154,551,2024-05-13 07:19:46,add_to_cart,113.0,19.52
881,155,552,2024-06-06 22:02:44,view,,
882,155,552,2024-06-06 22:04:44,add_to_cart,146.0,45.51
883,156,553,2024-02-09 11:54:42,view,,
884,156,554,2024-02-09 12:41:42,view,,
885,157,555,2024-02-18 22:02:55,view,,
886,157,556,2024-01-26 20:18:55,view,,
887,158,557,2024-03-12 14:47:23,view,,
888,159,558,2024-03-18 17:09:12,view,,
889,159,559,2024-03-17 08:41:12,view,,
890,159,559,2024-03-17 08:43:12,add_to_cart,152.0,28.27
891,159,559,2024-03-17 08:45:12,checkout,152.0,28.27
892,159,560,2024-03-20 23:59:12,view,,
893,160,561,2024-01-17 14:55:48,view,,
894,160,562,2024-01-02 11:39:48,view,,
895,160,562,2024-01-02 11:41:48,add_to_cart,105.0,15.78
896,161,563,2024-07-16 08:32:45,view,,
897,161,563,2024-07-16 08:34:45,add_to_cart,117.0,33.83
898,161,564,2024-07-05 08:12:45,view,,
899,161,565,2024-07-07 04:15:45,view,,
900,161,565,2024-07-07 04:17:45,add_to_cart,133.0,51.56
901,161,566,2024-07-22 19:03:45,view,,
902,162,567,2024-03-06 15:21:33,view,,
903,162,568,2024-03-22 12:09:33,view,,
904,162,568,2024-03-22 12:11:33,add_to_cart,157.0,35.21
905,163,569,2024-04-03 09:00:08,view,,
906,163,569,2024-04-03 09:02:08,add_to_cart,115.0,14.41
907,163,569,2024-04-03 09:04:08,checkout,115.0,14.41
908,163,570,2024-03-29 22:16:08,view,,
909,163,570,2024-03-29 22:18:08,add_to_cart,141.0,20.71
910,163,570,2024-03-29 22:20:08,checkout,141.0,20.71
911,164,571,2024-03-19 10:44:53,view,,
912,164,571,2024-03-19 10:46:53,add_to_cart,151.0,38.22
913,164,572,2024-03-27 20:38:53,view,,
914,164,572,2024-03-27 20:40:53,add_to_cart,113.0,19.15
915,164,573,2024-03-14 06:00:53,view,,
916,164,573,2024-03-14 06:02:53,add_to_cart,128.0,28.66
917,164,573,2024-03-14 06:04:53,checkout,128.0,28.66
918,164,574,2024-03-22 01:17:53,view,,
919,164,575,2024-03-12 21:44:53,view,,
920,164,575,2024-03-12 21:46:53,add_to_cart,109.0,32.17
921,164,575,2024-03-12 21:48:53,checkout,109.0,32.17
922,164,575,2024-03-12 21:50:53,purchase,109.0,32.17
923,164,576,2024-04-04 06:15:53,view,,
924,165,577,2024-06-11 06:48:47,view,,
925,165,577,2024-06-11 06:50:47,add_to_cart,150.0,17.74
926,165,578,2024-06-23 00:23:47,view,,
927,165,578,2024-06-23 00:25:47,add_to_cart,127.0,24.03
928,165,579,2024-06-18 10:37:47,view,,
929,165,580,2024-06-11 22:01:47,view,,
930,166,581,2024-05-20 18:36:09,view,,
931,166,581,2024-05-20 18:38:09,add_to_cart,117.0,7.89
932,166,582,2024-05-26 10:28:09,view,,
933,166,583,2024-05-31 11:05:09,view,,
934,166,584,2024-05-31 04:47:09,view,,
935,166,585,2024-05-21 04:16:09,view,,
936,167,586,2024-04-04 17:27:16,view,,
937,167,587,2024-04-09 19:34:16,view,,
938,167,588,2024-04-01 04:03:16,view,,
939,168,589,2024-02-22 13:50:00,view,,
940,168,590,2024-03-15 06:39:00,view,,
941,168,591,2024-03-11 18:00:00,view,,
942,168,592,2024-03-13 10:40:00,view,,
943,168,592,2024-03-13 10:42:00,add_to_cart,140.0,17.14
944,168,593,2024-03-08 16:59:00,view,,
945,168,593,2024-03-08 17:01:00,add_to_cart,145.0,22.46
946,168,594,2024-03-04 09:36:00,view,,
947,169,595,2024-06-26 12:34:23,view,,
948,169,595,2024-06-26 12:36:23,add_to_cart,177.0,15.85
949,169,595,2024-06-26 12:38:23,checkout,177.0,15.85
950,169,596,2024-06-11 22:36:23,view,,
951,169,596,2024-06-11 22:38:23,add_to_cart,116.0,43.44
952,170,597,2024-02-22 15:51:22,view,,
953,170,598,2024-03-02 23:28:22,view,,
954,170,598,2024-03-02 23:30:22,add_to_cart,150.0,14.87
955,171,599,2024-03-29 23:23:17,view,,
956,171,600,2024-03-26 19:18:17,view,,
957,172,601,2024-05-07 08:59:14,view,,
958,172,601,2024-05-07 09:01:14,add_to_cart,137.0,21.03
959,172,601,2024-05-07 09:03:14,checkout,137.0,21.03
960,172,602,2024-05-20 02:57:14,view,,
961,172,602,2024-05-20 02:59:14,add_to_cart,172.0,25.68
962,172,602,2024-05-20 03:01:14,checkout,172.0,25.68
963,172,603,2024-05-18 23:52:14,view,,
964,172,604,2024-04-22 19:56:14,view,,
965,172,604,2024-04-22 19:58:14,add_to_cart,109.0,40.63
966,172,604,2024-04-22 20:00:14,checkout,109.0,40.63
967,172,605,2024-04-25 00:42:14,view,,
968,172,606,2024-05-11 00:48:14,view,,
969,173,607,2024-04-18 19:44:46,view,,
970,173,607,2024-04-18 19:46:46,add_to_cart,113.0,14.84
971,173,608,2024-03-29 06:36:46,view,,
972,174,609,2024-02-19 19:59:35,view,,
973,174,610,2024-02-28 02:54:35,view,,
974,174,611,2024-02-09 12:44:35,view,,
975,174,611,2024-02-09 12:46:35,add_to_cart,104.0,36.86
976,175,612,2024-03-08 10:07:42,view,,
977,175,613,2024-03-20 00:29:42,view,,
978,175,614,2024-03-22 13:47:42,view,,
979,175,614,2024-03-22 13:49:42,add_to_cart,121.0,24.62
980,176,615,2024-03-31 14:00:13,view,,
981,176,616,2024-04-18 01:57:13,view,,
982,176,617,2024-04-03 15:37:13,view,,
983,176,617,2024-04-03 15:39:13,add_to_cart,173.0,17.4
984,177,618,2024-04-18 10:58:05,view,,
985,178,619,2024-05-01 16:11:05,view,,
986,179,620,2024-02-01 14:31:59,view,,
987,179,620,2024-02-01 14:33:59,add_to_cart,169.0,28.84
988,179,621,2024-01-28 10:51:59,view,,
989,179,621,2024-01-28 10:53:59,add_to_cart,105.0,26.3
990,179,621,2024-01-28 10:55:59,checkout,105.0,26.3
991,179,622,2024-01-24 07:00:59,view,,
992,179,622,2024-01-24 07:02:59,add_to_cart,112.0,19.88
993,179,622,2024-01-24 07:04:59,checkout,112.0,19.88
994,179,623,2024-02-03 11:57:59,view,,
995,179,623,2024-02-03 11:59:59,add_to_cart,107.0,25.14
996,180,624,2024-07-06 06:04:41,view,,
997,180,624,2024-07-06 06:06:41,add_to_cart,150.0,21.44
998,180,625,2024-06-29 23:13:41,view,,
999,180,626,2024-06-24 17:32:41,view,,
1000,180,627,2024-06-12 02:08:41,view,,
1001,180,627,2024-06-12 02:10:41,add_to_cart,121.0,25.53
1002,180,628,2024-07-03 04:36:41,view,,
1003,180,628,2024-07-03 04:38:41,add_to_cart,110.0,30.93
1004,181,629,2024-04-23 15:21:46,view,,
1005,181,629,2024-04-23 15:23:46,add_to_cart,150.0,42.74
1006,181,630,2024-04-21 22:29:46,view,,
1007,181,631,2024-04-21 13:29:46,view,,
1008,182,632,2024-04-16 06:38:55,view,,
1009,182,633,2024-05-11 14:43:55,view,,
1010,183,634,2024-01-29 03:42:58,view,,
1011,183,635,2024-02-09 06:46:58,view,,
1012,183,635,2024-02-09 06:48:58,add_to_cart,151.0,15.91
1013,183,635,2024-02-09 06:50:58,checkout,151.0,15.91
1014,183,636,2024-02-12 04:20:58,view,,
1015,183,636,2024-02-12 04:22:58,add_to_cart,142.0,51.76
1016,183,637,2024-01-22 06:51:58,view,,
1017,184,638,2024-01-31 15:03:31,view,,
1018,184,639,2024-02-01 06:03:31,view,,
